pos	campo	tipo	nulos	ceros
1061	Visa_cadelantosefectivo_tend6	numeric	84777	533204
1062	ctrx_quarter_normalizado_tend6	numeric	6628	6793
1063	vm_status01_tend6	numeric	29032	578195
1064	vm_status02_tend6	numeric	74996	535625
1065	vm_status03_tend6	numeric	6628	598640
1066	vm_status04_tend6	numeric	6628	595241
1067	vm_status05_tend6	numeric	6628	595232
1068	vm_status06_tend6	numeric	6628	599658
1069	vm_Fvencimiento_tend6	numeric	29032	4
1070	vm_Finiciomora_tend6	numeric	605903	5129
1071	vm_fultimo_cierre_tend6	numeric	29280	49997
1072	vm_fechaalta_tend6	numeric	29032	0
1073	vm_cconsumos_tend6	numeric	6628	120888
1074	vm_cadelantosefectivo_tend6	numeric	6628	610310
1075	vmr_Master_mlimitecompra_tend6	numeric	70933	345148
1076	vmr_Visa_mlimitecompra_tend6	numeric	33076	388751
1077	vmr_msaldototal_tend6	numeric	6628	64944
1078	vmr_msaldopesos_tend6	numeric	6628	65264
1079	vmr_msaldopesos2_tend6	numeric	6630	69792
1080	vmr_msaldodolares_tend6	numeric	6628	444501
1081	vmr_msaldodolares2_tend6	numeric	6628	444534
1082	vmr_mconsumospesos_tend6	numeric	6628	90343
1083	vmr_mconsumosdolares_tend6	numeric	6628	349559
1084	vmr_madelantopesos_tend6	numeric	6628	610243
1085	vmr_madelantodolares_tend6	numeric	6628	615451
1086	vmr_mpagado_tend6	numeric	6628	364706
1087	vmr_mpagospesos_tend6	numeric	6628	72356
1088	vmr_mpagosdolares_tend6	numeric	6628	479013
1089	vmr_mconsumototal_tend6	numeric	6628	90343
1090	vmr_mpagominimo_tend6	numeric	6628	73687
1091	mrentabilidad_rank_tend6	numeric	7180	926
1092	mrentabilidad_annual_rank_tend6	numeric	7180	814
1093	mcomisiones_rank_tend6	numeric	7180	7512
1094	mactivos_margen_rank_tend6	numeric	7180	16182
1095	mpasivos_margen_rank_tend6	numeric	7180	4588
1096	mcuenta_corriente_adicional_rank_tend6	numeric	6628	615588
1097	mcuenta_corriente_rank_tend6	numeric	6628	180876
1098	mcaja_ahorro_rank_tend6	numeric	6628	19103
1099	mcaja_ahorro_adicional_rank_tend6	numeric	6628	599559
1100	mcaja_ahorro_dolares_rank_tend6	numeric	6628	248879
1101	mcuentas_saldo_rank_tend6	numeric	6628	2668
1102	mautoservicio_rank_tend6	numeric	6628	122583
1103	mtarjeta_visa_consumo_rank_tend6	numeric	6628	77528
1104	mtarjeta_master_consumo_rank_tend6	numeric	6628	347186
1105	mprestamos_personales_rank_tend6	numeric	6628	451383
1106	mprestamos_prendarios_rank_tend6	numeric	6628	607874
1107	mprestamos_hipotecarios_rank_tend6	numeric	6628	608377
1108	mplazo_fijo_dolares_rank_tend6	numeric	6628	503655
1109	mplazo_fijo_pesos_rank_tend6	numeric	6628	611469
1110	minversion1_pesos_rank_tend6	numeric	6628	587592
1111	minversion1_dolares_rank_tend6	numeric	6628	612976
1112	minversion2_rank_tend6	numeric	6628	593235
1113	mpayroll_rank_tend6	numeric	6628	276355
1114	mpayroll2_rank_tend6	numeric	6628	613483
1115	mcuenta_debitos_automaticos_rank_tend6	numeric	6628	298011
1116	mttarjeta_visa_debitos_automaticos_rank_tend6	numeric	6628	202444
1117	mttarjeta_master_debitos_automaticos_rank_tend6	numeric	6628	504194
1118	mpagodeservicios_rank_tend6	numeric	6628	589432
1119	mpagomiscuentas_rank_tend6	numeric	6628	260669
1120	mcajeros_propios_descuentos_rank_tend6	numeric	7180	560240
1121	mtarjeta_visa_descuentos_rank_tend6	numeric	7722	534597
1122	mtarjeta_master_descuentos_rank_tend6	numeric	7799	584582
1123	mcomisiones_mantenimiento_rank_tend6	numeric	6628	378232
1124	mcomisiones_otras_rank_tend6	numeric	7180	7489
1125	mforex_buy_rank_tend6	numeric	6628	588397
1126	mforex_sell_rank_tend6	numeric	6628	474721
1127	mtransferencias_recibidas_rank_tend6	numeric	6638	86018
1128	mtransferencias_emitidas_rank_tend6	numeric	6628	184730
1129	mextraccion_autoservicio_rank_tend6	numeric	6628	200238
1130	mcheques_depositados_rank_tend6	numeric	6628	562054
1131	mcheques_emitidos_rank_tend6	numeric	6628	588793
1132	mcheques_depositados_rechazados_rank_tend6	numeric	6628	609017
1133	mcheques_emitidos_rechazados_rank_tend6	numeric	6628	610531
1134	matm_rank_tend6	numeric	6628	232455
1135	matm_other_rank_tend6	numeric	6628	352929
1136	Master_mfinanciacion_limite_rank_tend6	numeric	70933	55
1137	Master_msaldototal_rank_tend6	numeric	70933	264665
1138	Master_msaldopesos_rank_tend6	numeric	70933	265867
1139	Master_msaldodolares_rank_tend6	numeric	70933	508547
1140	Master_mconsumospesos_rank_tend6	numeric	354991	43535
1141	Master_mconsumosdolares_rank_tend6	numeric	354991	227612
1142	Master_mlimitecompra_rank_tend6	numeric	70933	3
1143	Master_madelantopesos_rank_tend6	numeric	354991	265062
1144	Master_madelantodolares_rank_tend6	numeric	354991	267499
1145	Master_mpagado_rank_tend6	numeric	70933	473979
1146	Master_mpagospesos_rank_tend6	numeric	354991	3022
1147	Master_mpagosdolares_rank_tend6	numeric	354991	235462
1148	Master_mconsumototal_rank_tend6	numeric	354991	43536
1149	Master_mpagominimo_rank_tend6	numeric	70933	283453
1150	Visa_mfinanciacion_limite_rank_tend6	numeric	33152	62
1151	Visa_msaldototal_rank_tend6	numeric	33076	45410
1152	Visa_msaldopesos_rank_tend6	numeric	33076	45598
1153	Visa_msaldodolares_rank_tend6	numeric	33076	433447
1154	Visa_mconsumospesos_rank_tend6	numeric	84777	22518
1155	Visa_mconsumosdolares_rank_tend6	numeric	84777	277850
1156	Visa_mlimitecompra_rank_tend6	numeric	33076	3
1157	Visa_madelantopesos_rank_tend6	numeric	84777	533101
1158	Visa_madelantodolares_rank_tend6	numeric	84777	537345
1159	Visa_mpagado_rank_tend6	numeric	33076	354725
1160	Visa_mpagospesos_rank_tend6	numeric	84777	2362
1161	Visa_mpagosdolares_rank_tend6	numeric	84777	412644
1162	Visa_mconsumototal_rank_tend6	numeric	84777	22522
1163	Visa_mpagominimo_rank_tend6	numeric	33076	54638
1164	mpayroll_sobre_edad_rank_tend6	numeric	6628	276356
1165	mv_status07_rank_tend6	numeric	6628	580209
1166	vm_mfinanciacion_limite_rank_tend6	numeric	6628	21006
1167	vm_msaldototal_rank_tend6	numeric	6628	62961
1168	vm_msaldopesos_rank_tend6	numeric	6628	63177
1169	vm_msaldodolares_rank_tend6	numeric	6628	444489
1170	vm_mconsumospesos_rank_tend6	numeric	6628	88882
1171	vm_mconsumosdolares_rank_tend6	numeric	6628	347464
1172	vm_mlimitecompra_rank_tend6	numeric	6628	19923
1173	vm_madelantopesos_rank_tend6	numeric	6628	610218
1174	vm_madelantodolares_rank_tend6	numeric	6628	615450
1175	vm_mpagado_rank_tend6	numeric	6628	364439
1176	vm_mpagospesos_rank_tend6	numeric	6628	71400
1177	vm_mpagosdolares_rank_tend6	numeric	6628	477009
1178	vm_mconsumototal_rank_tend6	numeric	6628	88881
1179	vm_mpagominimo_rank_tend6	numeric	6628	71946
1180	rf_001_022	integer	0	300327
1181	rf_001_021	integer	0	492523
1182	rf_001_017	integer	0	607454
1183	rf_001_018	integer	0	615431
1184	rf_001_015	integer	0	597849
1185	rf_001_020	integer	0	565289
1186	rf_001_019	integer	0	585505
1187	rf_001_013	integer	0	600099
1188	rf_001_006	integer	0	618796
1189	rf_001_010	integer	0	621791
1190	rf_001_014	integer	0	621592
1191	rf_001_016	integer	0	621823
1192	rf_002_026	integer	0	446071
1193	rf_002_016	integer	0	548677
1194	rf_002_028	integer	0	432626
1195	rf_002_015	integer	0	567721
1196	rf_002_020	integer	0	600033
1197	rf_002_027	integer	0	622017
1198	rf_002_019	integer	0	622300
1199	rf_002_024	integer	0	589949
1200	rf_002_023	integer	0	609317
1201	rf_002_021	integer	0	617845
1202	rf_002_017	integer	0	587859
1203	rf_002_018	integer	0	612100
1204	rf_002_008	integer	0	620761
1205	rf_002_022	integer	0	616448
1206	rf_002_025	integer	0	622522
1207	rf_003_019	integer	0	360767
1208	rf_003_009	integer	0	610764
1209	rf_003_018	integer	0	452903
1210	rf_003_028	integer	0	568738
1211	rf_003_017	integer	0	601206
1212	rf_003_024	integer	0	618234
1213	rf_003_023	integer	0	605712
1214	rf_003_016	integer	0	607369
1215	rf_003_027	integer	0	614359
1216	rf_003_025	integer	0	611120
1217	rf_003_015	integer	0	604077
1218	rf_003_022	integer	0	613708
1219	rf_003_021	integer	0	610908
1220	rf_003_026	integer	0	614040
1221	rf_003_020	integer	0	622341
1222	rf_004_020	integer	0	362633
1223	rf_004_019	integer	0	442042
1224	rf_004_023	integer	0	611371
1225	rf_004_017	integer	0	591822
1226	rf_004_022	integer	0	581869
1227	rf_004_015	integer	0	615870
1228	rf_004_024	integer	0	617671
1229	rf_004_018	integer	0	618326
1230	rf_004_016	integer	0	605107
1231	rf_004_025	integer	0	574538
1232	rf_004_021	integer	0	607555
1233	rf_004_010	integer	0	621676
1234	rf_004_013	integer	0	620597
1235	rf_004_026	integer	0	622580
1236	rf_005_022	integer	0	336505
1237	rf_005_019	integer	0	534312
1238	rf_005_020	integer	0	513140
1239	rf_005_021	integer	0	606993
1240	rf_005_015	integer	0	607200
1241	rf_005_017	integer	0	570190
1242	rf_005_016	integer	0	608743
1243	rf_005_014	integer	0	605934
1244	rf_005_013	integer	0	599721
1245	rf_005_006	integer	0	621215
1246	rf_005_018	integer	0	622002
1247	rf_005_009	integer	0	622524
1248	rf_006_019	integer	0	146597
1249	rf_006_015	integer	0	610867
1250	rf_006_016	integer	0	619325
1251	rf_006_020	integer	0	611758
1252	rf_006_018	integer	0	562345
1253	rf_006_017	integer	0	603553
1254	rf_006_014	integer	0	604161
1255	rf_006_013	integer	0	607217
1256	rf_006_010	integer	0	622278
1257	rf_006_004	integer	0	616519
1258	rf_006_012	integer	0	621270
1259	rf_007_026	integer	0	281483
1260	rf_007_028	integer	0	588153
1261	rf_007_023	integer	0	612091
1262	rf_007_025	integer	0	578644
1263	rf_007_024	integer	0	591471
1264	rf_007_018	integer	0	594072
1265	rf_007_027	integer	0	617085
1266	rf_007_015	integer	0	595105
1267	rf_007_020	integer	0	564957
1268	rf_007_022	integer	0	614976
1269	rf_007_016	integer	0	609503
1270	rf_007_021	integer	0	604771
1271	rf_007_017	integer	0	621201
1272	rf_007_010	integer	0	620183
1273	rf_007_019	integer	0	622551
1274	rf_008_022	integer	0	167978
1275	rf_008_019	integer	0	583450
1276	rf_008_014	integer	0	614755
1277	rf_008_018	integer	0	565312
1278	rf_008_017	integer	0	608270
1279	rf_008_010	integer	0	619455
1280	rf_008_021	integer	0	618882
1281	rf_008_015	integer	0	614583
1282	rf_008_006	integer	0	620481
1283	rf_008_013	integer	0	600375
1284	rf_008_016	integer	0	619569
1285	rf_008_020	integer	0	615369
1286	rf_009_026	integer	0	350446
1287	rf_009_025	integer	0	476974
1288	rf_009_019	integer	0	585713
1289	rf_009_023	integer	0	589673
1290	rf_009_022	integer	0	609671
1291	rf_009_021	integer	0	592515
1292	rf_009_018	integer	0	611967
1293	rf_009_017	integer	0	613623
1294	rf_009_024	integer	0	596387
1295	rf_009_008	integer	0	613978
1296	rf_009_015	integer	0	588926
1297	rf_009_020	integer	0	622072
1298	rf_009_012	integer	0	620193
1299	rf_009_016	integer	0	621519
1300	rf_010_020	integer	0	341112
1301	rf_010_019	integer	0	468798
1302	rf_010_017	integer	0	563018
1303	rf_010_013	integer	0	589105
1304	rf_010_016	integer	0	613422
1305	rf_010_018	integer	0	569777
1306	rf_010_010	integer	0	615973
1307	rf_010_015	integer	0	605337
1308	rf_010_006	integer	0	621681
1309	rf_010_007	integer	0	620371
1310	rf_010_014	integer	0	617296
1311	rf_011_026	integer	0	362087
1312	rf_011_021	integer	0	524832
1313	rf_011_024	integer	0	500258
1314	rf_011_019	integer	0	604437
1315	rf_011_017	integer	0	595333
1316	rf_011_010	integer	0	618567
1317	rf_011_025	integer	0	563418
1318	rf_011_022	integer	0	617566
1319	rf_011_016	integer	0	606740
1320	rf_011_023	integer	0	622076
1321	rf_011_014	integer	0	622273
1322	rf_011_018	integer	0	616196
1323	rf_011_015	integer	0	619494
1324	rf_011_020	integer	0	620380
1325	rf_012_028	integer	0	368331
1326	rf_012_027	integer	0	446822
1327	rf_012_026	integer	0	598850
1328	rf_012_019	integer	0	607738
1329	rf_012_023	integer	0	594106
1330	rf_012_022	integer	0	608434
1331	rf_012_025	integer	0	606885
1332	rf_012_020	integer	0	588574
1333	rf_012_018	integer	0	608417
1334	rf_012_017	integer	0	616104
1335	rf_012_021	integer	0	619284
1336	rf_012_015	integer	0	614765
1337	rf_012_016	integer	0	599646
1338	rf_012_014	integer	0	621952
1339	rf_012_024	integer	0	616338
1340	rf_013_026	integer	0	311536
1341	rf_013_024	integer	0	464687
1342	rf_013_019	integer	0	591196
1343	rf_013_022	integer	0	597611
1344	rf_013_021	integer	0	592986
1345	rf_013_018	integer	0	618356
1346	rf_013_017	integer	0	607759
1347	rf_013_016	integer	0	593611
1348	rf_013_015	integer	0	614596
1349	rf_013_020	integer	0	619235
1350	rf_013_023	integer	0	621932
1351	rf_013_014	integer	0	622240
1352	rf_013_025	integer	0	618935
1353	rf_013_008	integer	0	618977
1354	rf_014_030	integer	0	344083
1355	rf_014_025	integer	0	447018
1356	rf_014_021	integer	0	618092
1357	rf_014_022	integer	0	616991
1358	rf_014_023	integer	0	588142
1359	rf_014_024	integer	0	585543
1360	rf_014_028	integer	0	586672
1361	rf_014_017	integer	0	605202
1362	rf_014_016	integer	0	612691
1363	rf_014_019	integer	0	614849
1364	rf_014_026	integer	0	621907
1365	rf_014_018	integer	0	619281
1366	rf_014_015	integer	0	612653
1367	rf_014_027	integer	0	621971
1368	rf_014_029	integer	0	622098
1369	rf_014_020	integer	0	621642
1370	rf_015_025	integer	0	477322
1371	rf_015_029	integer	0	360898
1372	rf_015_024	integer	0	609850
1373	rf_015_019	integer	0	594044
1374	rf_015_027	integer	0	594922
1375	rf_015_023	integer	0	603039
1376	rf_015_028	integer	0	584036
1377	rf_015_017	integer	0	609589
1378	rf_015_015	integer	0	588893
1379	rf_015_022	integer	0	589465
1380	rf_015_026	integer	0	621913
1381	rf_015_030	integer	0	622363
1382	rf_015_020	integer	0	621679
1383	rf_015_016	integer	0	617584
1384	rf_015_018	integer	0	622498
1385	rf_015_021	integer	0	620740
1386	rf_016_022	integer	0	355922
1387	rf_016_020	integer	0	426297
1388	rf_016_019	integer	0	586227
1389	rf_016_015	integer	0	603365
1390	rf_016_017	integer	0	566850
1391	rf_016_018	integer	0	603161
1392	rf_016_014	integer	0	615166
1393	rf_016_013	integer	0	611062
1394	rf_016_006	integer	0	621457
1395	rf_016_010	integer	0	618643
1396	rf_016_016	integer	0	618214
1397	rf_016_021	integer	0	622115
1398	rf_017_021	integer	0	348745
1399	rf_017_020	integer	0	493012
1400	rf_017_019	integer	0	600572
1401	rf_017_014	integer	0	612997
1402	rf_017_017	integer	0	608777
1403	rf_017_016	integer	0	582347
1404	rf_017_013	integer	0	615380
1405	rf_017_018	integer	0	559693
1406	rf_017_012	integer	0	615469
1407	rf_017_022	integer	0	583737
1408	rf_017_015	integer	0	605167
1409	rf_017_005	integer	0	622583
1410	rf_018_027	integer	0	186682
1411	rf_018_025	integer	0	558508
1412	rf_018_023	integer	0	618515
1413	rf_018_026	integer	0	618469
1414	rf_018_024	integer	0	599254
1415	rf_018_019	integer	0	599511
1416	rf_018_016	integer	0	620140
1417	rf_018_021	integer	0	605448
1418	rf_018_015	integer	0	614630
1419	rf_018_017	integer	0	613581
1420	rf_018_022	integer	0	616194
1421	rf_018_028	integer	0	622019
1422	rf_018_020	integer	0	612610
1423	rf_018_018	integer	0	618738
1424	rf_018_010	integer	0	611947
1425	rf_019_026	integer	0	402948
1426	rf_019_028	integer	0	531146
1427	rf_019_024	integer	0	490800
1428	rf_019_023	integer	0	558753
1429	rf_019_020	integer	0	595585
1430	rf_019_021	integer	0	591149
1431	rf_019_019	integer	0	620492
1432	rf_019_017	integer	0	606071
1433	rf_019_016	integer	0	603658
1434	rf_019_018	integer	0	620478
1435	rf_019_022	integer	0	618072
1436	rf_019_015	integer	0	610509
1437	rf_019_025	integer	0	622243
1438	rf_019_008	integer	0	621761
1439	rf_019_027	integer	0	622581
1440	rf_020_025	integer	0	421400
1441	rf_020_027	integer	0	364295
1442	rf_020_023	integer	0	590699
1443	rf_020_021	integer	0	604967
1444	rf_020_015	integer	0	600975
1445	rf_020_016	integer	0	595580
1446	rf_020_019	integer	0	588487
1447	rf_020_022	integer	0	621727
1448	rf_020_020	integer	0	617738
1449	rf_020_009	integer	0	614330
1450	rf_020_026	integer	0	622252
1451	rf_020_018	integer	0	611325
1452	rf_020_024	integer	0	617325
1453	rf_020_028	integer	0	622576
1454	rf_020_017	integer	0	622570
1455	azar	numeric	329102	0
1456	fold_train	integer	0	329102
1457	fold_validate	integer	0	458169
1458	fold_test	integer	0	457907
